Año,Clave,Bien jurídico afectado,Tipo de delito,Subtipo de delito,Modalidad,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
2020,9007,El patrimonio,Fraude,Fraude,Fraude,103,93.0,119.0,83.0,50.0,97.0,100.0,95.0,117.0,151.0,137.0,132.0
2020,9007,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,33,45.0,38.0,24.0,19.0,24.0,30.0,40.0,31.0,47.0,41.0,34.0
2020,9007,El patrimonio,Extorsión,Extorsión,Extorsión,9,11.0,6.0,7.0,0.0,2.0,7.0,3.0,6.0,0.0,4.0,9.0
2020,9007,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,111,112.0,127.0,73.0,64.0,73.0,69.0,67.0,109.0,113.0,117.0,114.0
2020,9007,El patrimonio,Despojo,Despojo,Despojo,52,51.0,71.0,33.0,27.0,31.0,38.0,65.0,53.0,78.0,56.0,44.0
2020,9007,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,53,58.0,72.0,60.0,47.0,53.0,55.0,74.0,88.0,84.0,67.0,63.0
2020,9007,La familia,Violencia familiar,Violencia familiar,Violencia familiar,351,441.0,498.0,296.0,242.0,333.0,417.0,434.0,398.0,496.0,440.0,377.0
2020,9007,La familia,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9007,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,2,4.0,6.0,1.0,1.0,2.0,3.0,2.0,8.0,8.0,5.0,2.0
2020,9007,La familia,Otros delitos contra la familia,Otros delitos contra la familia,Otros delitos contra la familia,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
2020,9007,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,3,2.0,5.0,1.0,1.0,3.0,1.0,2.0,1.0,6.0,4.0,2.0
2020,9007,La sociedad,Trata de personas,Trata de personas,Trata de personas,2,1.0,1.0,0.0,2.0,1.0,2.0,4.0,3.0,1.0,0.0,0.0
2020,9007,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,20,30.0,27.0,15.0,4.0,8.0,17.0,17.0,19.0,28.0,18.0,18.0
2020,9007,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo,Narcomenudeo,164,117.0,99.0,52.0,145.0,109.0,126.0,163.0,103.0,71.0,69.0,58.0
2020,9007,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,197,181.0,256.0,119.0,94.0,117.0,184.0,205.0,172.0,238.0,198.0,169.0
2020,9007,Otros bienes jurídicos afectados (del fuero común),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,7,11.0,18.0,12.0,5.0,5.0,12.0,8.0,10.0,6.0,7.0,12.0
2020,9007,Otros bienes jurídicos afectados (del fuero común),Evasión de presos,Evasión de presos,Evasión de presos,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2020,9007,Otros bienes jurídicos afectados (del fuero común),Falsedad,Falsedad,Falsedad,3,2.0,8.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,3.0
2020,9007,Otros bienes jurídicos afectados (del fuero común),Falsificación,Falsificación,Falsificación,46,61.0,46.0,13.0,14.0,21.0,21.0,38.0,25.0,33.0,30.0,33.0
2020,9007,Otros bienes jurídicos afectados (del fuero común),Contra el medio ambiente,Contra el medio ambiente,Contra el medio ambiente,5,6.0,5.0,2.0,3.0,7.0,5.0,6.0,6.0,4.0,2.0,5.0
2020,9007,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,105,184.0,216.0,100.0,50.0,78.0,105.0,128.0,106.0,158.0,114.0,118.0
2020,9007,Otros bienes jurídicos afectados (del fuero común),Electorales,Electorales,Electorales,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9007,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,54,73.0,39.0,13.0,25.0,28.0,35.0,50.0,31.0,50.0,39.0,38.0
2020,9008,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,3,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0
2020,9008,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2020,9008,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9008,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9008,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9008,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9008,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0
2020,9008,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9008,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9008,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,0,2.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,1.0,2.0
2020,9008,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,1,1.0,2.0,3.0,2.0,0.0,1.0,3.0,2.0,2.0,1.0,3.0
2020,9008,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,13,5.0,7.0,7.0,4.0,7.0,6.0,2.0,5.0,10.0,3.0,13.0
2020,9008,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9008,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9008,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9008,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,5,2.0,1.0,3.0,0.0,2.0,6.0,3.0,2.0,4.0,6.0,6.0
2020,9008,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,0,5.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0
2020,9008,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9008,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9008,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9008,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9008,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9008,La vida y la Integridad corporal,Aborto,Aborto,Aborto,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2020,9008,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,1,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
2020,9008,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9008,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9008,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9008,Libertad personal,Secuestro,Secuestro,Secuestro exprés,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020,9008,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9008,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9008,Libertad personal,Rapto,Rapto,Rapto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9008,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,2,4.0,4.0,2.0,4.0,5.0,5.0,2.0,6.0,10.0,1.0,4.0
2020,9008,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,3,8.0,2.0,2.0,1.0,2.0,4.0,5.0,5.0,4.0,1.0,3.0
2020,9008,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,3,3.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,3.0,3.0,0.0
2020,9008,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9008,La libertad y la seguridad sexual,Violación simple,Violación simple,Violación simple,1,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,3.0,4.0,3.0
2020,9008,La libertad y la seguridad sexual,Violación equiparada,Violación equiparada,Violación equiparada,0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,6.0
2020,9008,La libertad y la seguridad sexual,Incesto,Incesto,Incesto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9008,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,3.0,5.0,4.0
2020,9008,El patrimonio,Robo,Robo a casa habitación,Con violencia,1,3.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,2.0
2020,9008,El patrimonio,Robo,Robo a casa habitación,Sin violencia,14,6.0,7.0,9.0,3.0,4.0,5.0,7.0,7.0,10.0,6.0,7.0
2020,9008,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,6,4.0,1.0,6.0,4.0,2.0,4.0,0.0,2.0,5.0,1.0,8.0
2020,9008,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,15,17.0,13.0,10.0,6.0,10.0,3.0,8.0,9.0,8.0,9.0,5.0
2020,9008,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0
2020,9008,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,1,4.0,3.0,0.0,0.0,2.0,0.0,6.0,3.0,0.0,1.0,2.0
2020,9008,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Con violencia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9008,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Sin violencia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9008,El patrimonio,Robo,Robo de autopartes,Con violencia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9008,El patrimonio,Robo,Robo de autopartes,Sin violencia,6,5.0,12.0,5.0,3.0,4.0,10.0,6.0,12.0,8.0,8.0,3.0
2020,9008,El patrimonio,Robo,Robo a transportista,Con violencia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2020,9008,El patrimonio,Robo,Robo a transportista,Sin violencia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9008,El patrimonio,Robo,Robo a transeúnte en vía pública,Con violencia,12,15.0,15.0,9.0,3.0,6.0,11.0,10.0,7.0,12.0,9.0,6.0
2020,9008,El patrimonio,Robo,Robo a transeúnte en vía pública,Sin violencia,3,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0
2020,9008,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Con violencia,2,1.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
2020,9008,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Sin violencia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9008,El patrimonio,Robo,Robo en transporte público individual,Con violencia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9008,El patrimonio,Robo,Robo en transporte público individual,Sin violencia,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2020,9008,El patrimonio,Robo,Robo en transporte público colectivo,Con violencia,1,1.0,4.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0
2020,9008,El patrimonio,Robo,Robo en transporte público colectivo,Sin violencia,4,2.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,3.0,1.0
2020,9008,El patrimonio,Robo,Robo en transporte individual,Con violencia,6,4.0,1.0,1.0,0.0,0.0,2.0,1.0,4.0,0.0,8.0,2.0
2020,9008,El patrimonio,Robo,Robo en transporte individual,Sin violencia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9008,El patrimonio,Robo,Robo a institución bancaria,Con violencia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9008,El patrimonio,Robo,Robo a institución bancaria,Sin violencia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9008,El patrimonio,Robo,Robo a negocio,Con violencia,8,7.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,1.0,4.0,1.0
2020,9008,El patrimonio,Robo,Robo a negocio,Sin violencia,6,12.0,6.0,2.0,8.0,8.0,8.0,1.0,7.0,5.0,5.0,2.0
2020,9008,El patrimonio,Robo,Robo de ganado,Con violencia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9008,El patrimonio,Robo,Robo de ganado,Sin violencia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9008,El patrimonio,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Con violencia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9008,El patrimonio,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Sin violencia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9008,El patrimonio,Robo,Robo de maquinaria,Robo de tractores Con violencia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9008,El patrimonio,Robo,Robo de maquinaria,Robo de tractores Sin violencia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9008,El patrimonio,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Con violencia",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9008,El patrimonio,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Sin violencia",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9008,El patrimonio,Robo,Otros robos,Con violencia,1,1.0,2.0,0.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0
2020,9008,El patrimonio,Robo,Otros robos,Sin violencia,30,29.0,28.0,14.0,9.0,16.0,12.0,20.0,32.0,27.0,25.0,27.0
2020,9008,El patrimonio,Fraude,Fraude,Fraude,22,16.0,16.0,9.0,12.0,5.0,15.0,15.0,14.0,29.0,26.0,17.0
2020,9008,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,7,6.0,6.0,3.0,1.0,10.0,3.0,2.0,6.0,7.0,3.0,2.0
2020,9008,El patrimonio,Extorsión,Extorsión,Extorsión,0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
2020,9008,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,25,17.0,33.0,12.0,8.0,15.0,20.0,18.0,23.0,21.0,30.0,19.0
2020,9008,El patrimonio,Despojo,Despojo,Despojo,9,6.0,4.0,2.0,3.0,7.0,6.0,5.0,9.0,10.0,6.0,6.0
2020,9008,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,8,12.0,15.0,12.0,14.0,11.0,19.0,17.0,16.0,11.0,11.0,3.0
2020,9008,La familia,Violencia familiar,Violencia familiar,Violencia familiar,81,88.0,93.0,55.0,55.0,76.0,90.0,88.0,112.0,101.0,129.0,110.0
2020,9008,La familia,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9008,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,1.0,1.0
2020,9008,La familia,Otros delitos contra la familia,Otros delitos contra la familia,Otros delitos contra la familia,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9008,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,1,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0
2020,9008,La sociedad,Trata de personas,Trata de personas,Trata de personas,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2020,9008,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,1,2.0,3.0,1.0,1.0,1.0,5.0,7.0,2.0,1.0,0.0,2.0
2020,9008,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo,Narcomenudeo,11,15.0,14.0,7.0,7.0,11.0,16.0,16.0,12.0,10.0,8.0,5.0
2020,9008,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,31,45.0,37.0,12.0,13.0,25.0,42.0,37.0,40.0,47.0,40.0,31.0
2020,9008,Otros bienes jurídicos afectados (del fuero común),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,2,2.0,2.0,2.0,0.0,1.0,3.0,6.0,3.0,0.0,4.0,2.0
2020,9008,Otros bienes jurídicos afectados (del fuero común),Evasión de presos,Evasión de presos,Evasión de presos,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9008,Otros bienes jurídicos afectados (del fuero común),Falsedad,Falsedad,Falsedad,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9008,Otros bienes jurídicos afectados (del fuero común),Falsificación,Falsificación,Falsificación,5,7.0,3.0,0.0,0.0,4.0,6.0,0.0,5.0,7.0,8.0,5.0
2020,9008,Otros bienes jurídicos afectados (del fuero común),Contra el medio ambiente,Contra el medio ambiente,Contra el medio ambiente,3,3.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,5.0,1.0,1.0
2020,9008,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,3,4.0,5.0,3.0,1.0,3.0,6.0,6.0,4.0,9.0,8.0,5.0
2020,9008,Otros bienes jurídicos afectados (del fuero común),Electorales,Electorales,Electorales,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9008,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,11,6.0,8.0,4.0,5.0,2.0,4.0,5.0,6.0,8.0,5.0,9.0
2020,9009,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2020,9009,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020,9009,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0
2020,9009,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9009,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9009,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9009,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,3,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0
2020,9009,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9009,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9009,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2020,9009,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,0,0.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0
2020,9009,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,1,6.0,3.0,1.0,2.0,5.0,3.0,8.0,6.0,2.0,9.0,2.0
2020,9009,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9009,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9009,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9009,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,3,6.0,5.0,0.0,2.0,5.0,1.0,4.0,5.0,2.0,3.0,6.0
2020,9009,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,1,1.0,3.0,3.0,1.0,2.0,4.0,3.0,1.0,2.0,5.0,3.0
2020,9009,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9009,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9009,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9009,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9009,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020,9009,La vida y la Integridad corporal,Aborto,Aborto,Aborto,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020,9009,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2020,9009,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2020,9009,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9009,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9009,Libertad personal,Secuestro,Secuestro,Secuestro exprés,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9009,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9009,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9009,Libertad personal,Rapto,Rapto,Rapto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9009,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,3,0.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,3.0
